web-scraper-start-url,ScapperProdcutId,ScapperProdcutId-href,Cat,ProductName,ProductStock,ProductBasePrice,ProductSalePrice,ProductShortDescription
"https://www.wootware.co.za/sale","Gigabyte GA-A520M-S2H A520M S2H AMD AM4 Socket A520 Micro-ATX Desktop Motherboard","https://www.wootware.co.za/gigabyte-a520m-s2h-amd-am4-socket-a520-micro-atx-desktop-motherboard.html","Motherboards","Gigabyte GA-A520M-S2H A520M S2H AMD AM4 Socket A520 Micro-ATX Desktop Motherboard","Stock Coming Soon","1699.00","1499.00","- Micro-ATX Form Factor

- AMD A520 Chipset

- Socket AM4

- 2x DDR4 DIMM Slots, Supports Up to 64GB

- 1x PCI-E 3.0 x16, 2x PCI-E 3.0 x1 Slots

- 4x SATA 6Gb/s Ports, 1x M.2 Slot

- 4x USB 3.2 Type-A Gen 1, 2x USB 2.0/1.1 Type-A

- 1x HDMI, 1x D-Sub, 1x DVI-D, 3x Audio Jacks

- Realtek GbE LAN Chip

- 3 Year Warranty



Click here to see the CPU support list."
"https://www.wootware.co.za/sale","Kingston KF432S20IBK2/64 Fury Impact 64GB (2x32GB) DDR4-3200MHz CL20 1.2V Black Notebook Memory","https://www.wootware.co.za/kingston-kf432s20ibk2-64-fury-impact-64gb-2x32gb-ddr4-3200mhz-cl20-1-2v-black-notebook-memory.html","Memory","Kingston KF432S20IBK2/64 Fury Impact 64GB (2x32GB) DDR4-3200MHz CL20 1.2V Black Notebook Memory","In Stock with Supplier ","5299.00","4499.00","- 64GB (2x32GB)

- DDR4-3200MHz

- 1.2V CL20

- SODIMM Form Factor

- 260-Pin

- Unbuffered 

- Limited Lifetime Warranty"
"https://www.wootware.co.za/sale","Mushkin MKNSSDPE1TB-D8 Pilot-E 1TB 3D TLC NVMe M.2 2280 PCIe 3.0 x4 Solid State Drive","https://www.wootware.co.za/mushkin-mknssdpe1tb-d8-pilot-e-1tb-3d-tlc-nvme-m-2-2280-pcie-3-0-x4-solid-state-drive.html","SSDs","Mushkin MKNSSDPE1TB-D8 Pilot-E 1TB 3D TLC NVMe M.2 2280 PCIe 3.0 x4 Solid State Drive","In Stock with Supplier ","2349.00","1379.00","- 1TB Storage Capacity

- M.2 2280 Form Factor

- PCIe Gen3 x4 NVMe 1.3 Interface

- Up to 3500 MB/s Sequential Read Speed

- Up to 3000 MB/s Sequential Write Speed

- 4KB Random Read: Up to 331,000 IOPS

- 4KB Random Write: Up to 353,000 IOPS

- Silicon Motion SM2262EN Controller

- NVMe Deallocate Function Supported

- High-Reliability 3D TLC NAND Flash

- SLC Caching Accelerates Burst Performance

- MTBF: Up to 1.5M Hours

- 3 Year Limited Warranty or 600TBW"
"https://www.wootware.co.za/sale","AOC CQ27G3S 27"" WQHD (2560x1440) 165Hz VA 4ms FreeSync Premium 1000R Curved HDR 10 Gaming Desktop Monitor","https://www.wootware.co.za/aoc-cq27g3s-27-wqhd-2560x1440-165hz-va-4ms-freesync-premium-1000r-curved-hdr-10-gaming-desktop-monitor.html","Monitors","AOC CQ27G3S 27"" WQHD (2560x1440) 165Hz VA 4ms FreeSync Premium 1000R Curved HDR 10 Gaming Desktop Monitor","In Stock with Supplier ","8499.00","5999.00","- 27"" VA (Vertical Alignment) Panel

- 1x DisplayPort 1.2, 2x HDMI 2.0

- WQHD 2560x1440 Resolution

- 165Hz Refresh Rate

- 3000:1 Contrast Ratio

- Brightness: 300cd/m²

- 1000R Curvature

- AMD FreeSync Premium

- 16.7 Million Colours

- Swivel, Tilt & Height Adjustment

- 4ms (GtG) Response Time

- 4 Year Warranty"
"https://www.wootware.co.za/sale","AMD 100-100000061WOF Ryzen 9 5900X 12 Core 3.7GHz (4.8GHz Boost) Socket AM4 Desktop CPU - Cooler Not Included","https://www.wootware.co.za/amd-100-100000061wof-ryzen-9-5900x-12-core-3-7ghz-4-8ghz-boost-socket-am4-desktop-cpu.html","CPUs","AMD 100-100000061WOF Ryzen 9 5900X 12 Core 3.7GHz (4.8GHz Boost) Socket AM4 Desktop CPU - Cooler Not Included","In Stock with Supplier ","10999.00","7999.00","- 3.7GHz Base Clock

- Up to 4.8GHz Boost Clock

- 12 Cores, 24 Threads

- AMD 7nm Zen 3 Architecture

- DDR4-3200MHz Supported

- 6MB L2 Cache

- 64MB L3 Cache

- PCI Express Version 4.0 x16

- Cooler Not Included

- AMD StoreMI Technology

- 3 Year Warranty"
"https://www.wootware.co.za/sale","XFX Radeon RX 7900 XTX Merc 310 Black Speedster RX-79XMERCB9 24GB GDDR6 384-bit PCI-E 4.0 Desktop Graphics Card","https://www.wootware.co.za/xfx-radeon-rx-7900-xtx-merc-310-black-speedster-rx-79xmercb9-24gb-gddr6-384-bit-pci-e-4-0-desktop-graphics-card.html","GPUs","XFX Radeon RX 7900 XTX Merc 310 Black Speedster RX-79XMERCB9 24GB GDDR6 384-bit PCI-E 4.0 Desktop Graphics Card","In Stock with Supplier ","27899.00","23499.00","- Base Clock: Up to 1855 MHz

- Game Clock: Up to 2455 MHz

- Boost Clock: Up to 2615 MHz

- Stream Processors: 6144

- Infinity Cache: 96MB

- Memory: 24GB GDDR6

- Memory Clock: 20Gbps

- AMD RDNA 3 Architecture

- 5nm GPU

- PCI-E Gen 4.0

- 3x DisplayPort 2.1, 1x HDMI 2.1

- Radeon FreeSync Technology

- Radeon VR Ready Premium

- XFX Ghost Thermal

- Vapor Chamber Design

- Premium Quality Backplate

- Triple Fan Cooler

- 2 Year Warranty"
"https://www.wootware.co.za/sale","3 Leaf Clover (Mickey Mouse) 1.8m Laptop/Notebook Mains Power Cable","https://www.wootware.co.za/3-leaf-clover-mickey-mouse-laptop-notebook-mains-power-cable.html","Other","3 Leaf Clover (Mickey Mouse) 1.8m Laptop/Notebook Mains Power Cable","In Stock with Supplier ","139.00","89.00","3 Leaf Clover (Mickey Mouse) 1.8m Laptop/Notebook Mains Power Cable"
"https://www.wootware.co.za/sale","Alienware 27 AW2723DF 27"" WQHD (2560x1440) 240Hz 1ms Fast IPS Anti-Glare AMD FreeSync Premium Pro Lunar Light Overclockable Desktop Gaming Monitor","https://www.wootware.co.za/alienware-27-aw2723df-27-wqhd-2560x1440-240hz-1ms-fast-ips-anti-glare-amd-freesync-premium-pro-lunar-light-overclockable-desktop-gaming-monitor.html","Monitors","Alienware 27 AW2723DF 27"" WQHD (2560x1440) 240Hz 1ms Fast IPS Anti-Glare AMD FreeSync Premium Pro Lunar Light Overclockable Desktop Gaming Monitor","In Stock with Supplier ","14499.00","11999.00","- 27"" Fast IPS (In-Plane Switching) Nano Colour Panel

- VESA Display HDR 600 Certified

- Alienware FX Addressable RGB Lighting

- AMD FreeSync Premium Pro Certified

- NVIDIA G-Sync Compatible

- Integrated USB Hub

- 1x USB 5Gbps Type-B Upstream Port

- 4x USB 5Gbps Type-A Downstream Ports

- 2x HDMI 2.0 Ports (Up to 144Hz)

- 1x DisplayPort 1.4 Port (Up to 280Hz)

- 1x 3.5mm Combination Audio Jack

- 1x 3.5mm Line-Out Audio Jack

- Resolution: WQHD (2560x1440)

- Refresh Rate: 240Hz (Variable)

- Color Gamut: 95% DCI-P3

- Colour Depth: 1.07 Billion Colours

- Contrast Ratio: 1000:1 (Typical)

- Brightness: 600 nits (Peak)

- VESA 100x100mm Mountable

- Dell ComfortView Plus with Flicker-Free Screen

- Dell Display Manager Software

- Alienware Command Centre Software

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Fractal Design FD-A-USBC-001 Model D USB Type-C 10Gb/s Front-Panel Chassis Accessory","https://www.wootware.co.za/fractal-design-fd-a-usbc-001-usb-type-c-10gb-s-front-panel-chassis-accessory.html","Other","Fractal Design FD-A-USBC-001 Model D USB Type-C 10Gb/s Front-Panel Chassis Accessory","Stock Coming Soon","299.00","199.00","- USB Type-C Front-Panel Cable Accessory

- Compatible with Fractal Design Model D Chassis Mounts

- Designed for Fractal Design Pop & Focus 2 Series

- Max Transfer Rate: 10Gb/s

- Complies with USB 3.2 Gen 2 Specification

- Cable Length: 670mm

- Colour: Black

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Antec HCG-750 Gold High Current Gamer 750W 80 Plus Gold Certified Fully-Modular Desktop Power Supply","https://www.wootware.co.za/antec-hcg-750-gold-high-current-gamer-750w-80-plus-gold-certified-fully-modular-desktop-power-supply.html","PSUs","Antec HCG-750 Gold High Current Gamer 750W 80 Plus Gold Certified Fully-Modular Desktop Power Supply","In Stock with Supplier ","2199.00","1599.00","- 750W

- Fully-Modular

- 80 PLUS Gold Certified

- Japanese Brand Capacitors

- 120mm Silence Fan

- 10 Year Warranty"
"https://www.wootware.co.za/sale","ASUS FA507RR-716512G0W TUF Gaming A15 AMD Ryzen 7 6800H 3.2GHz 8-Core 15.6"" FHD(1920x1080) 144Hz IPS-Level 16GB(1x16GB) DDR5-4800MHz NVIDIA GeForce RTX 3070 8GB GDDR6 512GB NVMe M.2 SSD Windows 11 Home Gaming Laptop","https://www.wootware.co.za/asus-fa507rr-716512g0w-tuf-gaming-a15-amd-ryzen-7-6800h-3-2ghz-8-core-15-6-full-hd-1920x1080-144hz-ips-level-16gb-1x16gb-ddr5-4800mhz-nvidia-geforce-rtx-3070-8gb-gddr6-512gb-pcie-3-0-nvme-m-2-ssd-windows-11-home-gaming-laptop.html","Notebooks","ASUS FA507RR-716512G0W TUF Gaming A15 AMD Ryzen 7 6800H 3.2GHz 8-Core 15.6"" FHD(1920x1080) 144Hz IPS-Level 16GB(1x16GB) DDR5-4800MHz NVIDIA GeForce RTX 3070 8GB GDDR6 512GB NVMe M.2 SSD Windows 11 Home Gaming Laptop","In Stock with Supplier ","34799.00","26999.00","- AMD Ryzen 7 6800H 3.2GHz (16MB Cache)

- Up to 4.70GHz Boost Clock

- 8 Core, 16 Threads

- 15.6"" Full HD (1920x1080) 144Hz IPS-Level Adaptive-Sync Display

- NVIDIA GeForce RTX 3070 8GB GDDR6 Graphics

- AMD Radeon Navi2 Graphics Integrated Graphics

- Integrated MUX Switch for 5-10% Better Performance

- 16GB (1x16GB SO-DIMM) DDR5-4800MHz

- Dual-Channel Memory Supported

- 84-blade Arc Flow Fans

- 4 Exhaust Vents & 5 Heatpipes

- 1x 512GB PCIe 3.0 NVMe M.2 SSD

- 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A

- 1x USB 3.2 Gen 1 Type-C support DisplayPort / G-SYNC

- 720p HD Webcam

- RGB LED Backlit Keyboard

- 802.11ax, 2x2 Dual-Band Wi-Fi 6 Adapter

- Bluetooth v5.2

- 90Wh 4-Cell LI-Ion Battery

- Colour: Jaeger Grey

- 1 Year Warranty"
"https://www.wootware.co.za/sale","Gainward GeForce GTX 1660 Super Ghost GW-GTX1660S-6GB-GH 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card","https://www.wootware.co.za/gainward-geforce-gtx-1660-super-ghost-gw-gtx1660s-6gb-gh-6gb-gddr6-192-bit-pci-e-3-0-desktop-graphics-card.html","GPUs","Gainward GeForce GTX 1660 Super Ghost GW-GTX1660S-6GB-GH 6GB GDDR6 192-bit PCI-E 3.0 Desktop Graphics Card","In Stock with Supplier ","7999.00","4499.00","- Base Clock: 1530 MHz

- Boost Clock: 1785 MHz

- CUDA Cores: 1408

- Memory: 6GB GDDR6

- NVIDIA Turing Architecture

- NVIDIA G-SYNC Technology

- 1x HDMI, 1xDVI-D, 1x DisplayPort

- Dual Fan Design

- NVIDIA GeForce Experience

- NVIDIA GPU Boost

- 2 Year Warranty"
"https://www.wootware.co.za/sale","HP 6Q7Z8ES ProBook 450 G9 Intel Core i3-1215U 4.40GHz Hexa-Core 15.6"" WXGA(1366x768) Anti-Glare 4GB(1x4GB) DDR4-3200MHz 256GB PCIe NVMe M.2 SSD Windows 10 Pro Pike Silver Laptop","https://www.wootware.co.za/hp-6q7z8es-probook-450-g9-intel-core-i3-1215u-4-40ghz-hexa-core-15-6-wxga-1366x768-anti-glare-4gb-1x4gb-ddr4-3200mhz-256gb-pcie-nvme-m-2-ssd-windows-10-pro-pike-silver-laptop.html","Notebooks","HP 6Q7Z8ES ProBook 450 G9 Intel Core i3-1215U 4.40GHz Hexa-Core 15.6"" WXGA(1366x768) Anti-Glare 4GB(1x4GB) DDR4-3200MHz 256GB PCIe NVMe M.2 SSD Windows 10 Pro Pike Silver Laptop","In stock with Supplier","13382.00","10999.00","- Intel Core i3-1215U 6-Core (10MB Smart Cache)

- Up to 4.40GHz Boost Clock

- 6 Cores, 8 Threads

- 15.6"" WXGA(1366x768) Anti-Glare Display

- Intel UHD Graphics

- 4GB(1x4GB) DDR4-3200MHz Memory

- 256GB PCIe NVMe M.2 SSD

- 1x USB 10Gbps Type-C, 3x USB 3.2 Gen 1 Type-A

- 1x HDMI 2.1, 1x RJ-45 LAN Jack

- Gigabit (10/100/1000) LAN Port

- Intel AX211 2x2 MU-MIMO 160MHz Wi-Fi 6E Adapter

- Bluetooth v5.3

- HD 720P Webcam

- Windows 10 Pro

- 1 Year Warranty"
"https://www.wootware.co.za/sale","Phanteks PH-F140SK_BBK_PWM SK 140mm PWM Black Case Fan","https://www.wootware.co.za/phanteks-ph-f140sk-bbk-pwm-sk-140mm-pwm-black-case-fan.html","Case Fans","Phanteks PH-F140SK_BBK_PWM SK 140mm PWM Black Case Fan","Stock Coming Soon","299.00","179.00","- 140mm PWM Fan

- Colour: Black

- Max Airflow: 84.5 CFM

- Static Pressure: Up to 1.23 mmH2O

- 500 - 1500 RPM (+/- 5-10%)

- 36dBA Noise Level

- 9x Blade Design (Black)

- MTBF: 40,000 Hours

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Fractal Design FD-C-TOR1C-03 Torrent Compact Clear Tempered Glass White Steel ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/fractal-design-fd-c-tor1c-03-torrent-compact-clear-tempered-glass-white-steel-e-atx-mid-tower-desktop-chassis.html","Chassis","Fractal Design FD-C-TOR1C-03 Torrent Compact Clear Tempered Glass White Steel ATX Mid Tower Desktop Chassis","Stock Coming Soon","2999.00","2579.00","- Top-Tier Airflow Design

- Steel Chassis

- Clear Tempered Glass

- Mid Tower Form Factor

- Colour: White

- Supports: E-ATX(Up to 274mm), ATX, Micro-ATX, Mini-ATX Motherboards

- 3x Dedicated 2.5"" (Included) , 1x 3.5""/2.5"" (Included) Drive Bays

- 1x USB 3.1 Gen 2 Type-C, 2x USB 3.0 Type-A, 2x HD Audio Ports

- 1x Power/Reset Button

- Radiator Max Support Length: Up to 360mm(Front)

- CPU Cooler Clearance: Up to 174mm

- Maximum GPU Length: Up to 330mm (With Front Fan)

- Front and Bottom Dust Filters 

- Next Level Cooling With 2x 180mm Fans

- Plenty Of Breathing Room For Maximum Performance

- Tool-Less Push-To-Lock Side Panels

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Antec VSK 3000 ELITE Compact Black Steel Micro-ATX Desktop Chassis","https://www.wootware.co.za/antec-vsk3000-elite-compact-black-steel-micro-atx-desktop-chassis.html","Chassis","Antec VSK 3000 ELITE Compact Black Steel Micro-ATX Desktop Chassis","In Stock with Supplier ","799.00","749.00","- SGCC Steel Chassis

- Vented Side Panel, Top-Mount PSU

- Micro-ATX Mid-Tower Form Factor

- Colour: Black

- Supports Micro-ATX, Mini-DTX, Flex-ATX, Mini-ITX Motherboards

- 1 x 5.25"" External Drive Bay 

- 4 x 3.5"" / 2.5"" Drive Bays

- 2 x USB 3.0 Type-A Ports

- Front-Panel Microphone and Headphone Audio Jacks

- 1 x 120mm Fan Included (Rear)

- CPU Cooler Clearance: 160mm

- Maximum GPU Length: 335mm

- 1 Year Warranty"
"https://www.wootware.co.za/sale","ID-Cooling FROST X25 2g Ultra High Performance Thermal Paste","https://www.wootware.co.za/id-cooling-frost-x25-2g-ultra-high-performance-thermal-paste.html","Other","ID-Cooling FROST X25 2g Ultra High Performance Thermal Paste","In Stock with Supplier ","129.00","69.00","- Grease Color: Gray

- Grease Weight: 2g

- Efficient Heat Dissipation

- Ultra High Thermal Conductivity

- Nano Material

- Thermal Conductivity: 10.5 W/m-K

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Cooler Master MFX-B9NN-23NPK-R1 Sickleflow 92mm Black Single Case Fan","https://www.wootware.co.za/cooler-master-mfx-b9nn-23npk-r1-sickleflow-92mm-black-single-case-fan.html","Case Fans","Cooler Master MFX-B9NN-23NPK-R1 Sickleflow 92mm Black Single Case Fan","In Stock with Supplier ","143.00","129.00","- 92mm Sickleflow Case Fan

- Dimensions: 92 x 92 x 25mm

- Rotation Speed: 650 - 2300RPM ± 10%

- Static Pressure: 1.8 mmH2O ± 10%

- Fan Noise: Up to 25dBA

- Fan Airflow: 40 CFM ± 10%

- Connector: 4-Pin PWM

- Fan Bearing: Sleeve Bearing

- MTTF: 160,000 Hours

- Anti-Vibration Rubber Dampners

- Enhanced Fan Frame

- Colour: Black

- 1 Year Warranty"
"https://www.wootware.co.za/sale","Deepcool DC-RGB-CONVERTOR 5V ADD-RGB TO 12V RGB Transfer Hub","https://www.wootware.co.za/deepcool-dc-rgb-convertor-5v-add-rgb-to-12v-rgb-transfer-hub.html","Other","Deepcool DC-RGB-CONVERTOR 5V ADD-RGB TO 12V RGB Transfer Hub","In Stock with Supplier ","399.00","249.00","- Magnet & Velcro Installation

- RGB Convertor Powered Via SATA

- Compatible With Multiple RGB Connectors

- Compatible With 12V RGB M/B Via The Convertor

- 1 Year Warranty"
"https://www.wootware.co.za/sale","ZOTAC GAMING GeForce RTX 4090 RTX 4090 Trinity ZT-D40900D-10P 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card","https://www.wootware.co.za/zotac-gaming-geforce-rtx-4090-rtx-4090-trinity-zt-d40900d-10p-24gb-gddr6x-384-bit-pcie-4-0-desktop-graphics-card.html","GPUs","ZOTAC GAMING GeForce RTX 4090 RTX 4090 Trinity ZT-D40900D-10P 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card","Stock Coming Soon","39999.00","36999.00","- Base Clock: 2230MHz

- Boost Clock: 2520MHz

- CUDA Cores: 16384

- 3rd Gen Ray Tracing Cores

- 4th Gen Tensor Cores

- NVIDIA Optical Flow Accelerator Technology

- Memory: 24GB GDDR6X

- Memory Clock: 21Gbps

- NVIDIA Ada Lovelace Architecture (Ada)

- Real-Time Ray Tracing Technology

- NVIDIA DLSS 3.0 Super Resolution AI Rendering Technology

- PCIe 5.0 12VHPWR Ready

- 3x DisplayPort 1.4a, 1x HDMI 2.1

- Multi-Display Capability: 4 Displays

- Maximum Digital Resolution: 7680x4320 @ 60Hz

- NVIDIA GeForce Game Ready & Studio Drivers

- NVIDIA G-Sync Premium

- NVIDIA Reflex

- NVIDIA Broadcast

- NVIDIA AV1 Encoder

- NVIDIA Omniverse 3D Design

- NVIDIA Canvas

- ZOTAC SPECTRA 2.0 RGB Lighting

- IceStorm 3.0 Advanced Cooling

- AIR Optimised Design

- Metal RGB LED Backplate

- ZOTAC FireStorm Utility

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Super Flower SF-850F14HG(BK) Leadex III Gold 850W 80 Plus Gold Fully Modular Black Desktop Power Supply","https://www.wootware.co.za/super-flower-sf-850f14hg-bk-leadex-iii-gold-850w-80-plus-gold-fully-modular-black-desktop-power-supply.html","PSUs","Super Flower SF-850F14HG(BK) Leadex III Gold 850W 80 Plus Gold Fully Modular Black Desktop Power Supply","Stock Coming Soon","2679.00","2149.00","- 850W Maximum Power

- Full Range Auto Voltage Detection Design 100V~240V (Active PFC)

- 80 Plus Gold Certified

- High Efficiency & Stable Power Output

- 130mm Thermal Control Intelligent Cooling Fan

- Low Output Voltage Ripple

- Complies With Energy Star Standard & EuP Regulations

- Complies With ATX 12V v2.32 & EPS 12V v2.92 Specification

- High Temperature Resistant 105°C Capacitors

- Support For The Latest Intel & AMD Multi-Core CPUs

- Fully Modular Design

- Support For NVIDIA SLI & AMD CrossFireX High Performance GPU

- OVP, OCP, Dual OPP, SCP, UVP, OTP, NLO, SIP

- Lead-free Green Materials with RoHS / WEEE Compliance

- More than 2,000 times On/Off test

- 5 Year Manufacturer Warranty

- South African 3-prong power-cable included"
"https://www.wootware.co.za/sale","Fractal Design FD-C-TOR1A-04 Torrent Light Tempered Glass Black RGB Steel ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/fractal-design-fd-c-tor1a-04-torrent-light-tempered-glass-black-rgb-steel-atx-mid-tower-desktop-chassis.html","Chassis","Fractal Design FD-C-TOR1A-04 Torrent Light Tempered Glass Black RGB Steel ATX Mid Tower Desktop Chassis","Stock Coming Soon","5149.00","3999.00","- Top-Tier Airflow Design

- Steel Chassis

- Light Tempered Glass Panel

- Full-Tower Form Factor

- Colour: Black RGB

- Supports E-ATX, ATX, Micro-ATX & Mini-ITX, SSI-EEB, SSI-CEB Motherboards

- 2x Dedicated 3.5"" (included), 4x Dedicated 2.5"" (included) Drive Bays Supported

- 1x USB 3.1 Gen 2 Type-C, 2x USB 3.0 Type-A

- HD Audio I/O, Power Button, Reset Button

- Radiator Maximum Supported Length: Up to 420mm (Front & Bottom)

- CPU Cooler Clearance: 188mm

- Maximum GPU Length: Up to 423mm (461mm w/o front fan)

- Extra-Thick Radiator Support

- Top Mounted Aerodynamic PSU Shroud

- Expansive Base Intakes & Extra-Large Bottom Fan Support

- 2x Fractal Design Prisma AL-18 Fans

- 3x Fractal Design Prisma AL-14 PWM Fans

- Pre-Installed Nexus 9P Slim PWM Fan Hub

- Tool-less Push-to-Lock Side Panels

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Mushkin MKNSSDTS512GB-D8 Tempest 512GB PCIe 3.0 x4 NVMe M.2 2280 Solid State Drive","https://www.wootware.co.za/mushkin-mknssdts512gb-d8-tempest-512gb-pcie-3-0-x4-nvme-m-2-2280-solid-state-drive.html","SSDs","Mushkin MKNSSDTS512GB-D8 Tempest 512GB PCIe 3.0 x4 NVMe M.2 2280 Solid State Drive","In Stock with Supplier ","1329.00","749.00","- 512GB Storage Capacity

- M.2 (2280) Form Factor

- PCIe NVMe Interface

- Sequential Read Speed: Up to 3,300 MB/s

- Sequential Write Speed: Up to 2,200 MB/s

- Mushkin Enhanced Data Protection Suite

- MTBF: Up to 1.5M Hours

- 3 Year Limited Warranty Or 250TBW"
"https://www.wootware.co.za/sale","[CERTIFIED PRE-OWNED] Apple MLL53LL/A iPhone 13 Pro Max 1TB Sierra Blue","https://www.wootware.co.za/openbox-apple-mll53ll-a-iphone-13-pro-max-1tb-sierra-blue.html","Other","[CERTIFIED PRE-OWNED] Apple MLL53LL/A iPhone 13 Pro Max 1TB Sierra Blue","In Stock with Supplier ","31999.00","21999.00","- iPhone 13 Pro Max

- Storage Capacity: 1TB

- Colour: Sierra Blue

- 6.7"" (2778x1284) Super Retina XDR Display

- ProMotion Technology With Adaptive Refresh Rates Up To 120Hz

- 2,000,000:1 Contrast Ratio

- A15 Bionic Chip

- Pro 12MP Camera System

- 12MP TrueDepth Camera

- Telephoto, Wide, & Ultra Wide Cameras

- Face ID

- LiDAR Scanner

- 802.11ax 2x2 Dual-Band MIMO WiFi 6

- Bluetooth v5.0

- Built-In Rechargeable Lithium-Ion Battery

- MagSafe Wireless Charging Up To 15W

- 96% Battery Capacity

- 90 Day Warranty"
